person_id,date,financial_flow
57,2020-09-30,-1925.49
62,2020-09-30,55.0
63,2020-09-30,55.0
64,2020-09-30,-5903.19
70,2020-09-30,-5634.86
71,2020-09-30,-5261.29
75,2020-09-30,-3249.08
83,2020-09-30,-2953.71
86,2020-09-30,-2215.28
94,2020-09-30,-3794.73
96,2020-09-30,20.0
97,2020-09-30,-3249.08
98,2020-09-30,-4663.66
100,2020-09-30,-4741.07
103,2020-09-30,-3396.77
105,2020-09-30,-6092.02
106,2020-09-30,-3794.73
112,2020-09-30,-3249.08
116,2020-09-30,-1925.49
125,2020-09-30,-1662.92
126,2020-09-30,-4663.66
127,2020-09-30,20.0
128,2020-09-30,-3794.73
129,2020-09-30,-2100.53
130,2020-09-30,-6092.02
132,2020-09-30,-3249.08
133,2020-09-30,-3249.08
134,2020-09-30,-5903.19
135,2020-09-30,-3449.75
139,2020-09-30,-1487.88
146,2020-09-30,-2953.71
150,2020-09-30,-1925.49
158,2020-09-30,-3839.82
160,2020-09-30,-2275.58
161,2020-09-30,-1925.49
162,2020-09-30,-2759.8
165,2020-09-30,-4663.66
167,2020-09-30,-3249.08
170,2020-09-30,-2953.71
171,2020-09-30,-4172.14
173,2020-09-30,20.0
181,2020-09-30,-4663.66
187,2020-09-30,-3249.08
189,2020-09-30,-3249.08
193,2020-09-30,-3794.73
195,2020-09-30,-3104.78
196,2020-09-30,-3101.39
199,2020-09-30,20.0
200,2020-09-30,55.0
203,2020-09-30,-3249.08
204,2020-09-30,-1925.49
206,2020-09-30,-3249.08
209,2020-09-30,-2510.65
212,2020-09-30,-1487.88
213,2020-09-30,-4663.66
223,2020-09-30,-1925.49
225,2020-09-30,-3794.73
229,2020-09-30,-3249.08
236,2020-09-30,-4663.66
237,2020-09-30,-3794.73
238,2020-09-30,-1837.97
239,2020-09-30,-2188.06
240,2020-09-30,-5087.63
243,2020-09-30,-4451.68
245,2020-09-30,20.0
246,2020-09-30,-3794.73
248,2020-09-30,-3104.78
250,2020-09-30,-3599.83
253,2020-09-30,-1724.88
255,2020-09-30,-590.74
182,2020-10-01,55.0
234,2020-10-01,55.0
27,2020-10-02,55.0
46,2020-10-02,55.0
78,2020-10-02,20.0
114,2020-10-02,20.0
183,2020-10-02,55.0
217,2020-10-02,20.0
235,2020-10-02,55.0
260,2020-10-02,55.0
65,2020-10-03,20.0
66,2020-10-03,55.0
185,2020-10-03,55.0
201,2020-10-03,55.0
147,2020-10-04,20.0
149,2020-10-04,55.0
186,2020-10-04,20.0
247,2020-10-04,55.0
48,2020-10-05,20.0
67,2020-10-05,55.0
99,2020-10-05,20.0
101,2020-10-05,55.0
202,2020-10-05,55.0
263,2020-10-05,20.0
13,2020-10-06,55.0
79,2020-10-06,55.0
102,2020-10-06,20.0
174,2020-10-06,20.0
218,2020-10-06,55.0
264,2020-10-06,20.0
28,2020-10-07,55.0
131,2020-10-07,20.0
205,2020-10-07,55.0
14,2020-10-08,20.0
50,2020-10-08,20.0
68,2020-10-08,20.0
69,2020-10-08,20.0
115,2020-10-08,55.0
188,2020-10-08,20.0
265,2020-10-08,20.0
82,2020-10-09,20.0
151,2020-10-09,20.0
175,2020-10-09,20.0
17,2020-10-10,20.0
18,2020-10-10,55.0
219,2020-10-10,55.0
249,2020-10-10,55.0
29,2020-10-11,20.0
152,2020-10-11,20.0
220,2020-10-11,20.0
104,2020-10-12,55.0
117,2020-10-12,55.0
118,2020-10-12,55.0
176,2020-10-12,20.0
54,2020-10-13,55.0
85,2020-10-13,20.0
119,2020-10-13,55.0
120,2020-10-13,20.0
177,2020-10-13,55.0
190,2020-10-13,55.0
207,2020-10-13,55.0
221,2020-10-13,55.0
222,2020-10-13,55.0
251,2020-10-13,20.0
107,2020-10-14,55.0
121,2020-10-14,20.0
153,2020-10-14,20.0
178,2020-10-14,20.0
179,2020-10-14,55.0
252,2020-10-14,20.0
33,2020-10-15,55.0
55,2020-10-15,20.0
56,2020-10-15,55.0
72,2020-10-15,55.0
191,2020-10-15,20.0
192,2020-10-15,55.0
208,2020-10-15,20.0
224,2020-10-15,55.0
267,2020-10-15,55.0
35,2020-10-16,20.0
123,2020-10-16,55.0
154,2020-10-16,20.0
180,2020-10-16,20.0
194,2020-10-16,20.0
20,2020-10-17,20.0
36,2020-10-17,55.0
124,2020-10-17,55.0
136,2020-10-17,20.0
137,2020-10-17,20.0
155,2020-10-17,55.0
156,2020-10-17,20.0
157,2020-10-17,20.0
226,2020-10-17,55.0
5,2020-10-18,20.0
38,2020-10-18,55.0
88,2020-10-18,20.0
108,2020-10-18,20.0
138,2020-10-18,55.0
159,2020-10-18,55.0
227,2020-10-18,55.0
6,2020-10-19,20.0
109,2020-10-19,55.0
210,2020-10-19,55.0
228,2020-10-19,55.0
7,2020-10-20,20.0
21,2020-10-20,55.0
39,2020-10-20,20.0
73,2020-10-20,55.0
89,2020-10-20,55.0
140,2020-10-21,55.0
211,2020-10-21,20.0
254,2020-10-21,20.0
58,2020-10-22,55.0
90,2020-10-22,55.0
197,2020-10-22,55.0
9,2020-10-23,20.0
22,2020-10-23,55.0
230,2020-10-23,55.0
269,2020-10-23,20.0
60,2020-10-24,20.0
164,2020-10-24,55.0
231,2020-10-24,55.0
241,2020-10-24,20.0
10,2020-10-25,55.0
41,2020-10-25,20.0
74,2020-10-25,20.0
91,2020-10-25,20.0
111,2020-10-25,20.0
141,2020-10-25,20.0
142,2020-10-25,55.0
232,2020-10-25,55.0
242,2020-10-25,20.0
166,2020-10-26,20.0
198,2020-10-26,20.0
214,2020-10-26,20.0
215,2020-10-26,20.0
233,2020-10-26,55.0
256,2020-10-26,55.0
257,2020-10-26,55.0
24,2020-10-27,20.0
42,2020-10-27,20.0
143,2020-10-27,20.0
144,2020-10-27,20.0
168,2020-10-27,20.0
169,2020-10-27,55.0
244,2020-10-27,20.0
258,2020-10-27,55.0
259,2020-10-27,55.0
25,2020-10-28,20.0
61,2020-10-28,55.0
92,2020-10-28,20.0
93,2020-10-28,20.0
11,2020-10-29,55.0
26,2020-10-29,55.0
77,2020-10-29,55.0
95,2020-10-29,20.0
113,2020-10-29,55.0
145,2020-10-29,55.0
172,2020-10-29,55.0
272,2020-10-29,55.0
273,2020-10-29,55.0
2,2020-10-30,-5903.19
3,2020-10-30,-6092.02
4,2020-10-30,-3622.24
8,2020-10-30,-4484.68
15,2020-10-30,-1837.97
19,2020-10-30,-1925.49
30,2020-10-30,-1925.49
31,2020-10-30,-3249.08
32,2020-10-30,-3249.08
34,2020-10-30,-635.95
37,2020-10-30,-4172.14
40,2020-10-30,-2759.8
43,2020-10-30,-2953.71
44,2020-10-30,55.0
49,2020-10-30,-2013.01
51,2020-10-30,-1925.49
53,2020-10-30,-1925.49
57,2020-10-30,-1662.92
62,2020-10-30,55.0
63,2020-10-30,55.0
64,2020-10-30,-5903.19
70,2020-10-30,-5903.19
71,2020-10-30,-6092.02
75,2020-10-30,-2362.97
83,2020-10-30,-3249.08
86,2020-10-30,-3249.08
94,2020-10-30,-3794.73
96,2020-10-30,20.0
97,2020-10-30,-3544.45
98,2020-10-30,-4663.66
100,2020-10-30,-4172.14
103,2020-10-30,-3249.08
105,2020-10-30,-4430.56
106,2020-10-30,-3794.73
112,2020-10-30,-3249.08
116,2020-10-30,-1312.83
125,2020-10-30,-2013.01
126,2020-10-30,-5511.6
128,2020-10-30,-3794.73
129,2020-10-30,-1837.97
130,2020-10-30,-6092.02
132,2020-10-30,-3249.08
133,2020-10-30,-3249.08
134,2020-10-30,-5903.19
135,2020-10-30,-3794.73
139,2020-10-30,-1925.49
146,2020-10-30,-3544.45
150,2020-10-30,-2275.58
158,2020-10-30,-3101.39
160,2020-10-30,-1925.49
161,2020-10-30,-1137.79
162,2020-10-30,-3794.73
165,2020-10-30,-4663.66
167,2020-10-30,-3249.08
170,2020-10-30,-2510.65
171,2020-10-30,-4172.14
173,2020-10-30,20.0
181,2020-10-30,-5087.63
187,2020-10-30,-3249.08
189,2020-10-30,-3249.08
193,2020-10-30,-3277.27
195,2020-10-30,-3794.73
196,2020-10-30,-2510.65
199,2020-10-30,20.0
203,2020-10-30,-3249.08
204,2020-10-30,-1925.49
206,2020-10-30,-3249.08
209,2020-10-30,-3249.08
212,2020-10-30,-1925.49
213,2020-10-30,-4663.66
223,2020-10-30,-1925.49
225,2020-10-30,-3794.73
229,2020-10-30,-3249.08
236,2020-10-30,-3603.74
237,2020-10-30,-3794.73
238,2020-10-30,-1925.49
239,2020-10-30,-1925.49
240,2020-10-30,-2967.78
243,2020-10-30,-4451.68
245,2020-10-30,20.0
246,2020-10-30,-3794.73
248,2020-10-30,-3794.73
250,2020-10-30,-6092.02
253,2020-10-30,-3794.73
255,2020-10-30,-3249.08
261,2020-10-30,-1750.45
262,2020-10-30,-3449.75
266,2020-10-30,-2844.64
268,2020-10-30,-1476.85
270,2020-10-30,-862.44
271,2020-10-30,-1341.63
45,2020-10-31,55.0
127,2020-10-31,20.0
200,2020-10-31,55.0
182,2020-11-01,55.0
234,2020-11-01,55.0
27,2020-11-02,55.0
46,2020-11-02,55.0
78,2020-11-02,20.0
114,2020-11-02,20.0
183,2020-11-02,55.0
217,2020-11-02,20.0
235,2020-11-02,55.0
260,2020-11-02,55.0
65,2020-11-03,20.0
66,2020-11-03,55.0
185,2020-11-03,55.0
201,2020-11-03,55.0
147,2020-11-04,20.0
149,2020-11-04,55.0
247,2020-11-04,55.0
48,2020-11-05,20.0
67,2020-11-05,55.0
99,2020-11-05,20.0
101,2020-11-05,55.0
202,2020-11-05,55.0
263,2020-11-05,20.0
13,2020-11-06,55.0
79,2020-11-06,55.0
102,2020-11-06,20.0
174,2020-11-06,20.0
218,2020-11-06,55.0
264,2020-11-06,20.0
28,2020-11-07,55.0
131,2020-11-07,20.0
205,2020-11-07,55.0
14,2020-11-08,20.0
50,2020-11-08,20.0
68,2020-11-08,20.0
69,2020-11-08,20.0
115,2020-11-08,55.0
188,2020-11-08,20.0
265,2020-11-08,20.0
82,2020-11-09,20.0
151,2020-11-09,20.0
175,2020-11-09,20.0
18,2020-11-10,55.0
219,2020-11-10,55.0
249,2020-11-10,55.0
29,2020-11-11,20.0
152,2020-11-11,20.0
220,2020-11-11,20.0
104,2020-11-12,55.0
117,2020-11-12,55.0
118,2020-11-12,55.0
176,2020-11-12,20.0
277,2020-11-12,20.0
85,2020-11-13,20.0
119,2020-11-13,55.0
120,2020-11-13,20.0
177,2020-11-13,55.0
190,2020-11-13,55.0
207,2020-11-13,55.0
221,2020-11-13,55.0
222,2020-11-13,55.0
251,2020-11-13,20.0
107,2020-11-14,55.0
121,2020-11-14,20.0
153,2020-11-14,20.0
178,2020-11-14,20.0
179,2020-11-14,55.0
252,2020-11-14,20.0
278,2020-11-14,20.0
33,2020-11-15,55.0
55,2020-11-15,20.0
56,2020-11-15,55.0
72,2020-11-15,55.0
191,2020-11-15,20.0
192,2020-11-15,55.0
208,2020-11-15,20.0
224,2020-11-15,55.0
267,2020-11-15,55.0
279,2020-11-15,55.0
35,2020-11-16,20.0
123,2020-11-16,55.0
154,2020-11-16,20.0
180,2020-11-16,20.0
194,2020-11-16,20.0
20,2020-11-17,20.0
36,2020-11-17,55.0
124,2020-11-17,55.0
136,2020-11-17,20.0
137,2020-11-17,20.0
155,2020-11-17,55.0
156,2020-11-17,20.0
157,2020-11-17,20.0
226,2020-11-17,55.0
5,2020-11-18,20.0
38,2020-11-18,55.0
88,2020-11-18,20.0
108,2020-11-18,20.0
138,2020-11-18,55.0
159,2020-11-18,55.0
227,2020-11-18,55.0
6,2020-11-19,20.0
109,2020-11-19,55.0
210,2020-11-19,55.0
228,2020-11-19,55.0
7,2020-11-20,20.0
21,2020-11-20,55.0
39,2020-11-20,20.0
73,2020-11-20,55.0
89,2020-11-20,55.0
140,2020-11-21,55.0
211,2020-11-21,20.0
254,2020-11-21,20.0
280,2020-11-21,55.0
58,2020-11-22,55.0
90,2020-11-22,55.0
197,2020-11-22,55.0
9,2020-11-23,20.0
230,2020-11-23,55.0
269,2020-11-23,20.0
60,2020-11-24,20.0
164,2020-11-24,55.0
231,2020-11-24,55.0
241,2020-11-24,20.0
10,2020-11-25,55.0
41,2020-11-25,20.0
74,2020-11-25,20.0
91,2020-11-25,20.0
111,2020-11-25,20.0
141,2020-11-25,20.0
142,2020-11-25,55.0
232,2020-11-25,55.0
242,2020-11-25,20.0
166,2020-11-26,20.0
198,2020-11-26,20.0
214,2020-11-26,20.0
215,2020-11-26,20.0
233,2020-11-26,55.0
256,2020-11-26,55.0
257,2020-11-26,55.0
24,2020-11-27,20.0
42,2020-11-27,20.0
143,2020-11-27,20.0
144,2020-11-27,20.0
168,2020-11-27,20.0
169,2020-11-27,55.0
244,2020-11-27,20.0
258,2020-11-27,55.0
259,2020-11-27,55.0
61,2020-11-28,55.0
92,2020-11-28,20.0
93,2020-11-28,20.0
11,2020-11-29,55.0
26,2020-11-29,55.0
77,2020-11-29,55.0
95,2020-11-29,20.0
113,2020-11-29,55.0
145,2020-11-29,55.0
172,2020-11-29,55.0
272,2020-11-29,55.0
273,2020-11-29,55.0
2,2020-11-30,-7027.61
3,2020-11-30,-4351.44
4,2020-11-30,-4156.13
8,2020-11-30,-2529.82
15,2020-11-30,-1925.49
19,2020-11-30,-1925.49
30,2020-11-30,-1925.49
31,2020-11-30,-2784.93
32,2020-11-30,-2475.49
37,2020-11-30,-4172.14
40,2020-11-30,-3071.92
43,2020-11-30,-3249.08
44,2020-11-30,55.0
45,2020-11-30,55.0
49,2020-11-30,-1925.49
51,2020-11-30,-1925.49
53,2020-11-30,-1467.04
57,2020-11-30,-1925.49
62,2020-11-30,55.0
63,2020-11-30,55.0
64,2020-11-30,-5903.19
70,2020-11-30,-5903.19
71,2020-11-30,-7252.4
75,2020-11-30,-3249.08
83,2020-11-30,-3249.08
86,2020-11-30,-2320.77
94,2020-11-30,-3794.73
96,2020-11-30,20.0
97,2020-11-30,-3249.08
98,2020-11-30,-4663.66
100,2020-11-30,-4172.14
103,2020-11-30,-3713.23
105,2020-11-30,-6092.02
106,2020-11-30,-3794.73
112,2020-11-30,-2475.49
116,2020-11-30,-2017.18
125,2020-11-30,-1925.49
126,2020-11-30,-5329.9
127,2020-11-30,20.0
128,2020-11-30,-3794.73
129,2020-11-30,-1925.49
130,2020-11-30,-290.1
132,2020-11-30,-3249.08
133,2020-11-30,-3249.08
134,2020-11-30,-5903.19
135,2020-11-30,-3794.73
139,2020-11-30,-2108.87
146,2020-11-30,-3249.08
150,2020-11-30,-1375.35
158,2020-11-30,-3249.08
160,2020-11-30,-1925.49
162,2020-11-30,-2710.52
165,2020-11-30,-4663.66
167,2020-11-30,-3249.08
170,2020-11-30,-2475.49
171,2020-11-30,-3377.45
173,2020-11-30,20.0
181,2020-11-30,-4663.66
187,2020-11-30,-3249.08
189,2020-11-30,-2320.77
193,2020-11-30,-3794.73
195,2020-11-30,-2710.52
196,2020-11-30,-3713.23
199,2020-11-30,20.0
200,2020-11-30,55.0
203,2020-11-30,-3249.08
204,2020-11-30,-2292.25
206,2020-11-30,-3249.08
209,2020-11-30,-2939.64
212,2020-11-30,-1283.66
213,2020-11-30,-3109.11
223,2020-11-30,-1742.11
225,2020-11-30,-3794.73
229,2020-11-30,-3558.52
236,2020-11-30,-4663.66
237,2020-11-30,-3794.73
238,2020-11-30,-1925.49
239,2020-11-30,-2200.56
243,2020-11-30,-3553.26
245,2020-11-30,20.0
246,2020-11-30,-3794.73
248,2020-11-30,-3794.73
250,2020-11-30,-6092.02
253,2020-11-30,-3794.73
255,2020-11-30,-3249.08
261,2020-11-30,-2017.18
262,2020-11-30,-3794.73
266,2020-11-30,-4172.14
268,2020-11-30,-2475.49
270,2020-11-30,-3794.73
271,2020-11-30,-6746.5
274,2020-11-30,-1925.49
275,2020-11-30,-4172.14
276,2020-11-30,-2784.93
182,2020-12-01,55.0
234,2020-12-01,55.0
27,2020-12-02,55.0
46,2020-12-02,55.0
78,2020-12-02,20.0
114,2020-12-02,20.0
183,2020-12-02,55.0
217,2020-12-02,20.0
235,2020-12-02,55.0
260,2020-12-02,55.0
65,2020-12-03,20.0
66,2020-12-03,55.0
185,2020-12-03,55.0
201,2020-12-03,55.0
147,2020-12-04,20.0
149,2020-12-04,55.0
247,2020-12-04,55.0
48,2020-12-05,20.0
67,2020-12-05,55.0
101,2020-12-05,55.0
202,2020-12-05,55.0
263,2020-12-05,20.0
13,2020-12-06,55.0
79,2020-12-06,55.0
102,2020-12-06,20.0
174,2020-12-06,20.0
218,2020-12-06,55.0
264,2020-12-06,20.0
28,2020-12-07,55.0
131,2020-12-07,20.0
205,2020-12-07,55.0
14,2020-12-08,20.0
50,2020-12-08,20.0
68,2020-12-08,20.0
69,2020-12-08,20.0
115,2020-12-08,55.0
188,2020-12-08,20.0
265,2020-12-08,20.0
82,2020-12-09,20.0
151,2020-12-09,20.0
175,2020-12-09,20.0
18,2020-12-10,55.0
219,2020-12-10,55.0
249,2020-12-10,55.0
29,2020-12-11,20.0
152,2020-12-11,20.0
220,2020-12-11,20.0
104,2020-12-12,55.0
117,2020-12-12,55.0
118,2020-12-12,55.0
176,2020-12-12,20.0
277,2020-12-12,20.0
85,2020-12-13,20.0
119,2020-12-13,55.0
120,2020-12-13,20.0
177,2020-12-13,55.0
190,2020-12-13,55.0
207,2020-12-13,55.0
221,2020-12-13,55.0
222,2020-12-13,55.0
251,2020-12-13,20.0
107,2020-12-14,55.0
121,2020-12-14,20.0
153,2020-12-14,20.0
178,2020-12-14,20.0
179,2020-12-14,55.0
252,2020-12-14,20.0
278,2020-12-14,20.0
33,2020-12-15,55.0
55,2020-12-15,20.0
56,2020-12-15,55.0
72,2020-12-15,55.0
191,2020-12-15,20.0
192,2020-12-15,55.0
208,2020-12-15,20.0
224,2020-12-15,55.0
267,2020-12-15,55.0
279,2020-12-15,55.0
35,2020-12-16,20.0
123,2020-12-16,55.0
154,2020-12-16,20.0
180,2020-12-16,20.0
194,2020-12-16,20.0
284,2020-12-16,20.0
20,2020-12-17,20.0
36,2020-12-17,55.0
124,2020-12-17,55.0
136,2020-12-17,20.0
137,2020-12-17,20.0
155,2020-12-17,55.0
156,2020-12-17,20.0
157,2020-12-17,20.0
226,2020-12-17,55.0
285,2020-12-17,55.0
5,2020-12-18,20.0
38,2020-12-18,55.0
88,2020-12-18,20.0
108,2020-12-18,20.0
138,2020-12-18,55.0
159,2020-12-18,55.0
227,2020-12-18,55.0
6,2020-12-19,20.0
109,2020-12-19,55.0
210,2020-12-19,55.0
228,2020-12-19,55.0
7,2020-12-20,20.0
21,2020-12-20,55.0
39,2020-12-20,20.0
73,2020-12-20,55.0
89,2020-12-20,55.0
140,2020-12-21,55.0
211,2020-12-21,20.0
254,2020-12-21,20.0
280,2020-12-21,55.0
58,2020-12-22,55.0
90,2020-12-22,55.0
197,2020-12-22,55.0
9,2020-12-23,20.0
230,2020-12-23,55.0
269,2020-12-23,20.0
60,2020-12-24,20.0
164,2020-12-24,55.0
231,2020-12-24,55.0
241,2020-12-24,20.0
10,2020-12-25,55.0
41,2020-12-25,20.0
74,2020-12-25,20.0
91,2020-12-25,20.0
111,2020-12-25,20.0
141,2020-12-25,20.0
142,2020-12-25,55.0
232,2020-12-25,55.0
242,2020-12-25,20.0
166,2020-12-26,20.0
198,2020-12-26,20.0
214,2020-12-26,20.0
215,2020-12-26,20.0
233,2020-12-26,55.0
256,2020-12-26,55.0
257,2020-12-26,55.0
24,2020-12-27,20.0
42,2020-12-27,20.0
143,2020-12-27,20.0
144,2020-12-27,20.0
168,2020-12-27,20.0
169,2020-12-27,55.0
244,2020-12-27,20.0
258,2020-12-27,55.0
259,2020-12-27,55.0
286,2020-12-27,20.0
61,2020-12-28,55.0
92,2020-12-28,20.0
93,2020-12-28,20.0
287,2020-12-28,55.0
11,2020-12-29,55.0
26,2020-12-29,55.0
77,2020-12-29,55.0
95,2020-12-29,20.0
113,2020-12-29,55.0
145,2020-12-29,55.0
172,2020-12-29,55.0
272,2020-12-29,55.0
273,2020-12-29,55.0
44,2020-12-30,55.0
62,2020-12-30,55.0
63,2020-12-30,55.0
96,2020-12-30,20.0
173,2020-12-30,20.0
199,2020-12-30,20.0
245,2020-12-30,20.0
2,2020-12-31,-6153.19
3,2020-12-31,-4752.8
4,2020-12-31,-4044.73
8,2020-12-31,-4044.73
15,2020-12-31,-1673.19
19,2020-12-31,-2175.49
30,2020-12-31,-2175.49
31,2020-12-31,-3499.08
32,2020-12-31,-3499.08
37,2020-12-31,-4422.14
40,2020-12-31,-3714.75
43,2020-12-31,-3499.08
45,2020-12-31,55.0
49,2020-12-31,-1840.62
51,2020-12-31,-2342.92
57,2020-12-31,-2175.49
64,2020-12-31,-6153.19
70,2020-12-31,-6153.19
71,2020-12-31,-6342.02
75,2020-12-31,-2934.02
83,2020-12-31,-3499.08
86,2020-12-31,-2651.49
94,2020-12-31,-3219.79
97,2020-12-31,-3499.08
98,2020-12-31,-4913.66
100,2020-12-31,-4966.33
103,2020-12-31,-3499.08
105,2020-12-31,-5547.41
106,2020-12-31,-4044.73
112,2020-12-31,-3499.08
116,2020-12-31,-1840.62
125,2020-12-31,-2175.49
126,2020-12-31,-5724.73
127,2020-12-31,20.0
128,2020-12-31,-4044.73
129,2020-12-31,-2175.49
132,2020-12-31,-3781.61
133,2020-12-31,-3499.08
134,2020-12-31,-6153.19
135,2020-12-31,-4044.73
139,2020-12-31,-2175.49
146,2020-12-31,-3499.08
150,2020-12-31,-2175.49
158,2020-12-31,-3499.08
160,2020-12-31,-2175.49
162,2020-12-31,-4044.73
165,2020-12-31,-4913.66
167,2020-12-31,-3499.08
170,2020-12-31,-3499.08
171,2020-12-31,-4422.14
181,2020-12-31,-4508.12
187,2020-12-31,-3216.55
189,2020-12-31,-3640.34
193,2020-12-31,-4044.73
195,2020-12-31,-4374.71
196,2020-12-31,-2934.02
200,2020-12-31,55.0
203,2020-12-31,-3499.08
204,2020-12-31,-2175.49
206,2020-12-31,-3499.08
209,2020-12-31,-3499.08
212,2020-12-31,-2091.77
213,2020-12-31,-3899.82
223,2020-12-31,-2510.36
225,2020-12-31,-4044.73
229,2020-12-31,-3499.08
236,2020-12-31,-4913.66
237,2020-12-31,-3219.79
238,2020-12-31,-2175.49
239,2020-12-31,-2175.49
243,2020-12-31,-4913.66
246,2020-12-31,-3219.79
248,2020-12-31,-4044.73
250,2020-12-31,-6606.89
253,2020-12-31,-2889.81
255,2020-12-31,-3499.08
261,2020-12-31,-2175.49
262,2020-12-31,-3219.79
266,2020-12-31,-3152.36
268,2020-12-31,-3499.08
270,2020-12-31,-4044.73
271,2020-12-31,-6153.19
274,2020-12-31,-2175.49
275,2020-12-31,-4422.14
276,2020-12-31,-2510.23
281,2020-12-31,-2684.02
282,2020-12-31,-1590.62
283,2020-12-31,-1172.04
182,2021-01-01,55.0
234,2021-01-01,55.0
288,2021-01-01,55.0
27,2021-01-02,55.0
46,2021-01-02,55.0
78,2021-01-02,20.0
114,2021-01-02,20.0
183,2021-01-02,55.0
217,2021-01-02,20.0
235,2021-01-02,55.0
260,2021-01-02,55.0
291,2021-01-02,20.0
65,2021-01-03,20.0
66,2021-01-03,55.0
185,2021-01-03,55.0
201,2021-01-03,55.0
147,2021-01-04,20.0
149,2021-01-04,55.0
247,2021-01-04,55.0
48,2021-01-05,20.0
67,2021-01-05,55.0
101,2021-01-05,55.0
202,2021-01-05,55.0
263,2021-01-05,20.0
13,2021-01-06,55.0
79,2021-01-06,55.0
102,2021-01-06,20.0
174,2021-01-06,20.0
218,2021-01-06,55.0
264,2021-01-06,20.0
294,2021-01-06,55.0
28,2021-01-07,55.0
131,2021-01-07,20.0
205,2021-01-07,55.0
14,2021-01-08,20.0
50,2021-01-08,20.0
68,2021-01-08,20.0
69,2021-01-08,20.0
115,2021-01-08,55.0
188,2021-01-08,20.0
265,2021-01-08,20.0
296,2021-01-08,20.0
82,2021-01-09,20.0
151,2021-01-09,20.0
175,2021-01-09,20.0
18,2021-01-10,55.0
219,2021-01-10,55.0
249,2021-01-10,55.0
29,2021-01-11,20.0
152,2021-01-11,20.0
220,2021-01-11,20.0
104,2021-01-12,55.0
117,2021-01-12,55.0
118,2021-01-12,55.0
176,2021-01-12,20.0
277,2021-01-12,20.0
85,2021-01-13,20.0
119,2021-01-13,55.0
120,2021-01-13,20.0
177,2021-01-13,55.0
190,2021-01-13,55.0
207,2021-01-13,55.0
221,2021-01-13,55.0
222,2021-01-13,55.0
251,2021-01-13,20.0
298,2021-01-13,55.0
107,2021-01-14,55.0
121,2021-01-14,20.0
153,2021-01-14,20.0
178,2021-01-14,20.0
179,2021-01-14,55.0
252,2021-01-14,20.0
278,2021-01-14,20.0
33,2021-01-15,55.0
55,2021-01-15,20.0
56,2021-01-15,55.0
72,2021-01-15,55.0
191,2021-01-15,20.0
192,2021-01-15,55.0
208,2021-01-15,20.0
224,2021-01-15,55.0
267,2021-01-15,55.0
279,2021-01-15,55.0
35,2021-01-16,20.0
123,2021-01-16,55.0
154,2021-01-16,20.0
180,2021-01-16,20.0
194,2021-01-16,20.0
284,2021-01-16,20.0
20,2021-01-17,20.0
36,2021-01-17,55.0
124,2021-01-17,55.0
136,2021-01-17,20.0
137,2021-01-17,20.0
155,2021-01-17,55.0
156,2021-01-17,20.0
157,2021-01-17,20.0
226,2021-01-17,55.0
285,2021-01-17,55.0
299,2021-01-17,20.0
5,2021-01-18,20.0
38,2021-01-18,55.0
88,2021-01-18,20.0
108,2021-01-18,20.0
138,2021-01-18,55.0
159,2021-01-18,55.0
227,2021-01-18,55.0
6,2021-01-19,20.0
109,2021-01-19,55.0
210,2021-01-19,55.0
228,2021-01-19,55.0
7,2021-01-20,20.0
21,2021-01-20,55.0
39,2021-01-20,20.0
73,2021-01-20,55.0
89,2021-01-20,55.0
140,2021-01-21,55.0
211,2021-01-21,20.0
254,2021-01-21,20.0
280,2021-01-21,55.0
58,2021-01-22,55.0
90,2021-01-22,55.0
197,2021-01-22,55.0
9,2021-01-23,20.0
230,2021-01-23,55.0
269,2021-01-23,20.0
301,2021-01-23,55.0
60,2021-01-24,20.0
164,2021-01-24,55.0
231,2021-01-24,55.0
241,2021-01-24,20.0
302,2021-01-24,55.0
10,2021-01-25,55.0
41,2021-01-25,20.0
74,2021-01-25,20.0
91,2021-01-25,20.0
111,2021-01-25,20.0
141,2021-01-25,20.0
142,2021-01-25,55.0
232,2021-01-25,55.0
242,2021-01-25,20.0
166,2021-01-26,20.0
198,2021-01-26,20.0
214,2021-01-26,20.0
215,2021-01-26,20.0
233,2021-01-26,55.0
256,2021-01-26,55.0
257,2021-01-26,55.0
24,2021-01-27,20.0
42,2021-01-27,20.0
143,2021-01-27,20.0
144,2021-01-27,20.0
168,2021-01-27,20.0
169,2021-01-27,55.0
244,2021-01-27,20.0
258,2021-01-27,55.0
259,2021-01-27,55.0
286,2021-01-27,20.0
61,2021-01-28,55.0
92,2021-01-28,20.0
93,2021-01-28,20.0
287,2021-01-28,55.0
2,2021-01-29,-6135.11
3,2021-01-29,-4455.31
4,2021-01-29,-4037.52
8,2021-01-29,-4037.52
11,2021-01-29,55.0
15,2021-01-29,-2118.04
19,2021-01-29,-1613.74
26,2021-01-29,55.0
30,2021-01-29,-1815.46
31,2021-01-29,-3379.59
32,2021-01-29,-3379.59
37,2021-01-29,-4355.3
40,2021-01-29,-4037.52
43,2021-01-29,-2735.86
49,2021-01-29,-2118.04
51,2021-01-29,-2521.48
57,2021-01-29,-2118.04
64,2021-01-29,-6135.11
70,2021-01-29,-6427.26
71,2021-01-29,-6237.44
75,2021-01-29,-2735.86
77,2021-01-29,55.0
83,2021-01-29,-3379.59
86,2021-01-29,-3379.59
94,2021-01-29,-3268.47
