person_id,date,position
191,2022-01-03,vice
141,2022-01-03,second
396,2022-01-03,lead
166,2022-01-03,skip
308,2022-01-03,second
224,2022-01-03,vice
39,2022-01-03,skip
93,2022-01-03,vice
437,2022-01-03,lead
386,2022-01-03,lead
256,2022-01-03,lead
26,2022-01-03,skip
307,2022-01-04,second
422,2022-01-04,skip
332,2022-01-04,second
191,2022-01-04,second
205,2022-01-04,skip
197,2022-01-04,second
68,2022-01-04,skip
267,2022-01-04,lead
437,2022-01-04,skip
372,2022-01-04,vice
414,2022-01-04,lead
20,2022-01-04,lead
136,2022-01-04,vice
166,2022-01-04,lead
437,2022-01-04,vice
371,2022-01-04,second
114,2022-01-04,skip
142,2022-01-04,vice
298,2022-01-04,vice
210,2022-01-04,lead
121,2022-01-05,vice
58,2022-01-05,skip
69,2022-01-05,second
147,2022-01-05,second
231,2022-01-05,lead
192,2022-01-05,second
78,2022-01-05,lead
380,2022-01-05,skip
285,2022-01-05,vice
379,2022-01-05,lead
296,2022-01-05,vice
241,2022-01-05,skip
454,2022-01-07,vice
198,2022-01-07,skip
60,2022-01-07,second
156,2022-01-07,lead
296,2022-01-08,vice
78,2022-01-08,lead
14,2022-01-08,vice
69,2022-01-08,second
114,2022-01-08,second
254,2022-01-08,lead
435,2022-01-08,skip
437,2022-01-08,skip
127,2022-01-09,vice
351,2022-01-09,skip
353,2022-01-09,second
144,2022-01-09,skip
351,2022-01-09,lead
421,2022-01-09,lead
151,2022-01-09,lead
393,2022-01-09,vice
265,2022-01-09,skip
439,2022-01-09,second
393,2022-01-09,vice
421,2022-01-09,second
35,2022-01-10,skip
200,2022-01-10,lead
338,2022-01-10,vice
323,2022-01-10,vice
21,2022-01-10,skip
382,2022-01-10,second
388,2022-01-10,lead
424,2022-01-10,second
119,2022-01-12,second
48,2022-01-12,skip
370,2022-01-12,skip
188,2022-01-12,lead
60,2022-01-12,second
156,2022-01-12,lead
173,2022-01-12,second
430,2022-01-12,vice
202,2022-01-12,lead
72,2022-01-12,vice
178,2022-01-12,vice
159,2022-01-12,skip
347,2022-01-12,skip
294,2022-01-12,second
398,2022-01-12,lead
50,2022-01-12,vice
188,2022-01-14,lead
211,2022-01-14,lead
173,2022-01-14,vice
286,2022-01-14,vice
147,2022-01-14,skip
131,2022-01-14,skip
178,2022-01-14,skip
379,2022-01-14,lead
137,2022-01-14,second
102,2022-01-14,second
121,2022-01-14,vice
370,2022-01-14,second
414,2022-01-15,second
241,2022-01-15,second
166,2022-01-15,vice
214,2022-01-15,vice
191,2022-01-15,skip
147,2022-01-15,skip
402,2022-01-15,skip
5,2022-01-15,lead
114,2022-01-15,lead
102,2022-01-15,lead
88,2022-01-15,second
121,2022-01-15,vice
153,2022-01-16,skip
284,2022-01-16,second
449,2022-01-16,lead
208,2022-01-16,vice
382,2022-01-17,lead
435,2022-01-17,vice
21,2022-01-17,skip
313,2022-01-17,skip
228,2022-01-17,second
78,2022-01-17,second
358,2022-01-17,second
222,2022-01-17,lead
319,2022-01-17,vice
312,2022-01-17,vice
296,2022-01-17,skip
380,2022-01-17,lead
127,2022-01-18,lead
153,2022-01-18,lead
85,2022-01-18,lead
399,2022-01-18,vice
449,2022-01-18,vice
418,2022-01-18,vice
151,2022-01-18,vice
284,2022-01-18,skip
55,2022-01-18,skip
252,2022-01-18,lead
367,2022-01-18,second
208,2022-01-18,second
376,2022-01-18,second
111,2022-01-18,skip
144,2022-01-18,second
244,2022-01-18,skip
147,2022-01-19,lead
241,2022-01-19,second
215,2022-01-19,skip
102,2022-01-19,vice
263,2022-01-21,lead
427,2022-01-21,vice
415,2022-01-21,lead
304,2022-01-21,skip
445,2022-01-21,second
452,2022-01-21,second
143,2022-01-21,skip
152,2022-01-21,vice
155,2022-01-22,second
48,2022-01-22,skip
454,2022-01-22,lead
267,2022-01-22,skip
156,2022-01-22,vice
198,2022-01-22,second
325,2022-01-22,vice
422,2022-01-22,lead
190,2022-01-23,second
364,2022-01-23,lead
349,2022-01-23,skip
149,2022-01-23,vice
298,2022-01-24,vice
260,2022-01-24,lead
145,2022-01-24,lead
233,2022-01-24,second
197,2022-01-24,skip
280,2022-01-24,skip
234,2022-01-24,second
90,2022-01-24,vice
333,2022-01-25,vice
424,2022-01-25,vice
145,2022-01-25,lead
78,2022-01-25,skip
286,2022-01-25,skip
400,2022-01-25,lead
353,2022-01-25,vice
153,2022-01-25,lead
111,2022-01-25,second
284,2022-01-25,second
208,2022-01-25,vice
410,2022-01-25,second
343,2022-01-25,skip
381,2022-01-25,lead
388,2022-01-25,second
242,2022-01-25,second
205,2022-01-25,vice
402,2022-01-25,second
137,2022-01-25,second
296,2022-01-25,lead
311,2022-01-25,skip
35,2022-01-25,skip
264,2022-01-25,lead
5,2022-01-25,vice
88,2022-01-25,skip
338,2022-01-25,lead
115,2022-01-25,vice
449,2022-01-25,skip
127,2022-01-25,skip
182,2022-01-25,lead
234,2022-01-25,second
435,2022-01-25,second
69,2022-01-25,vice
174,2022-01-25,vice
138,2022-01-25,skip
335,2022-01-25,lead
321,2022-01-26,lead
185,2022-01-26,lead
50,2022-01-26,skip
156,2022-01-26,lead
48,2022-01-26,second
363,2022-01-26,second
159,2022-01-26,vice
101,2022-01-26,second
447,2022-01-26,skip
331,2022-01-26,skip
60,2022-01-26,vice
258,2022-01-26,vice
174,2022-01-28,second
451,2022-01-28,skip
137,2022-01-28,vice
286,2022-01-28,lead
323,2022-01-29,skip
137,2022-01-29,second
440,2022-01-29,lead
335,2022-01-29,skip
308,2022-01-29,second
157,2022-01-29,second
277,2022-01-29,vice
451,2022-01-29,vice
61,2022-01-29,lead
21,2022-01-29,vice
131,2022-01-29,lead
245,2022-01-29,skip
201,2022-01-31,second
467,2022-01-31,skip
460,2022-01-31,lead
108,2022-01-31,second
157,2022-01-31,skip
245,2022-01-31,lead
226,2022-01-31,lead
456,2022-01-31,skip
93,2022-01-31,second
104,2022-01-31,skip
440,2022-01-31,second
247,2022-01-31,vice
453,2022-01-31,vice
141,2022-01-31,lead
277,2022-01-31,vice
41,2022-01-31,vice
336,2022-02-01,vice
28,2022-02-01,second
348,2022-02-01,lead
66,2022-02-01,skip
398,2022-02-02,skip
222,2022-02-02,skip
207,2022-02-02,second
287,2022-02-02,vice
108,2022-02-02,lead
329,2022-02-02,vice
249,2022-02-02,lead
331,2022-02-02,lead
141,2022-02-02,second
386,2022-02-02,skip
185,2022-02-02,second
72,2022-02-02,vice
454,2022-02-03,second
50,2022-02-03,lead
48,2022-02-03,skip
156,2022-02-03,vice
191,2022-02-04,second
332,2022-02-04,skip
166,2022-02-04,vice
414,2022-02-04,lead
24,2022-02-05,vice
433,2022-02-05,second
467,2022-02-05,vice
108,2022-02-05,skip
91,2022-02-05,skip
392,2022-02-05,skip
365,2022-02-05,lead
428,2022-02-05,vice
141,2022-02-05,lead
317,2022-02-05,lead
176,2022-02-05,second
41,2022-02-05,second
58,2022-02-06,lead
433,2022-02-06,lead
321,2022-02-06,skip
231,2022-02-06,skip
101,2022-02-06,lead
180,2022-02-06,second
285,2022-02-06,vice
428,2022-02-06,vice
177,2022-02-06,vice
317,2022-02-06,skip
458,2022-02-06,second
447,2022-02-06,second
120,2022-02-07,skip
11,2022-02-07,skip
89,2022-02-07,second
425,2022-02-07,lead
221,2022-02-07,vice
188,2022-02-07,second
178,2022-02-07,vice
235,2022-02-07,vice
45,2022-02-07,lead
370,2022-02-07,lead
164,2022-02-07,second
387,2022-02-07,skip
95,2022-02-09,lead
24,2022-02-09,second
365,2022-02-09,vice
392,2022-02-09,skip
285,2022-02-12,skip
233,2022-02-12,skip
231,2022-02-12,vice
192,2022-02-12,second
260,2022-02-12,second
280,2022-02-12,vice
90,2022-02-12,lead
58,2022-02-12,lead
202,2022-02-13,vice
119,2022-02-13,skip
260,2022-02-13,vice
347,2022-02-13,lead
394,2022-02-13,lead
280,2022-02-13,skip
90,2022-02-13,second
430,2022-02-13,second
28,2022-02-14,lead
247,2022-02-14,lead
46,2022-02-14,second
164,2022-02-14,skip
384,2022-02-14,second
104,2022-02-14,skip
345,2022-02-14,skip
201,2022-02-14,second
336,2022-02-14,skip
226,2022-02-14,vice
73,2022-02-14,lead
348,2022-02-14,second
56,2022-02-14,vice
425,2022-02-14,lead
387,2022-02-14,vice
66,2022-02-14,vice
218,2022-02-15,vice
277,2022-02-15,second
214,2022-02-15,lead
381,2022-02-15,vice
245,2022-02-15,vice
440,2022-02-15,lead
27,2022-02-15,lead
88,2022-02-15,second
410,2022-02-15,second
182,2022-02-15,skip
157,2022-02-15,skip
5,2022-02-15,skip
198,2022-02-17,vice
454,2022-02-17,second
60,2022-02-17,skip
156,2022-02-17,lead
435,2022-02-18,second
296,2022-02-18,lead
69,2022-02-18,skip
380,2022-02-18,vice
224,2022-02-19,second
202,2022-02-19,vice
347,2022-02-19,second
430,2022-02-19,skip
459,2022-02-19,skip
305,2022-02-19,vice
119,2022-02-19,lead
256,2022-02-19,lead
460,2022-02-20,second
39,2022-02-20,vice
456,2022-02-20,skip
93,2022-02-20,lead
157,2022-02-21,skip
399,2022-02-21,vice
478,2022-02-21,vice
277,2022-02-21,second
244,2022-02-21,lead
245,2022-02-21,lead
6,2022-02-21,skip
367,2022-02-21,second
6,2022-02-22,second
244,2022-02-22,skip
367,2022-02-22,lead
252,2022-02-22,vice
14,2022-02-22,vice
414,2022-02-22,lead
166,2022-02-22,skip
114,2022-02-22,second
214,2022-02-23,second
256,2022-02-23,vice
402,2022-02-23,skip
185,2022-02-23,skip
5,2022-02-23,vice
305,2022-02-23,skip
72,2022-02-23,vice
88,2022-02-23,lead
459,2022-02-23,lead
331,2022-02-23,lead
224,2022-02-23,second
407,2022-02-23,second
156,2022-02-25,second
286,2022-02-25,lead
60,2022-02-25,vice
137,2022-02-25,skip
131,2022-02-25,vice
198,2022-02-25,skip
48,2022-02-25,lead
211,2022-02-25,second
286,2022-02-26,lead
451,2022-02-26,skip
131,2022-02-26,second
211,2022-02-26,vice
480,2022-02-27,skip
214,2022-02-27,second
141,2022-02-27,vice
88,2022-02-27,skip
473,2022-02-27,second
338,2022-02-27,lead
467,2022-02-27,second
5,2022-02-27,vice
424,2022-02-27,vice
168,2022-02-27,skip
329,2022-02-27,lead
381,2022-02-27,lead
371,2022-02-28,vice
155,2022-02-28,lead
13,2022-02-28,second
267,2022-02-28,skip
412,2022-03-01,skip
183,2022-03-01,vice
63,2022-03-01,lead
33,2022-03-01,second
183,2022-03-02,skip
26,2022-03-02,lead
117,2022-03-02,vice
256,2022-03-02,vice
459,2022-03-02,second
123,2022-03-02,lead
33,2022-03-02,second
224,2022-03-02,skip
230,2022-03-03,vice
221,2022-03-03,vice
426,2022-03-03,skip
149,2022-03-03,lead
273,2022-03-03,second
46,2022-03-03,second
164,2022-03-03,skip
36,2022-03-03,lead
338,2022-03-04,lead
473,2022-03-04,second
388,2022-03-04,skip
430,2022-03-04,second
227,2022-03-04,skip
202,2022-03-04,vice
424,2022-03-04,vice
347,2022-03-04,lead
7,2022-03-05,second
278,2022-03-05,skip
445,2022-03-05,skip
489,2022-03-05,lead
304,2022-03-05,lead
310,2022-03-05,vice
152,2022-03-05,vice
194,2022-03-05,second
201,2022-03-06,lead
104,2022-03-06,second
226,2022-03-06,vice
484,2022-03-06,skip
409,2022-03-07,second
101,2022-03-07,lead
395,2022-03-07,lead
321,2022-03-07,skip
177,2022-03-07,vice
447,2022-03-07,second
42,2022-03-07,skip
220,2022-03-07,vice
156,2022-03-10,skip
235,2022-03-10,lead
45,2022-03-10,second
89,2022-03-10,skip
44,2022-03-10,vice
50,2022-03-10,second
60,2022-03-10,lead
198,2022-03-10,vice
111,2022-03-12,skip
353,2022-03-12,vice
48,2022-03-12,vice
60,2022-03-12,lead
400,2022-03-12,second
380,2022-03-12,second
69,2022-03-12,lead
151,2022-03-12,lead
78,2022-03-12,skip
156,2022-03-12,second
198,2022-03-12,skip
296,2022-03-12,vice
173,2022-03-13,vice
178,2022-03-13,second
392,2022-03-13,vice
149,2022-03-13,skip
370,2022-03-13,lead
322,2022-03-13,lead
352,2022-03-13,lead
426,2022-03-13,second
176,2022-03-13,skip
24,2022-03-13,second
120,2022-03-13,skip
364,2022-03-13,vice
85,2022-03-14,vice
474,2022-03-14,second
55,2022-03-14,lead
418,2022-03-14,skip
460,2022-03-15,vice
93,2022-03-15,second
456,2022-03-15,skip
39,2022-03-15,lead
72,2022-03-15,skip
331,2022-03-15,lead
407,2022-03-15,vice
294,2022-03-15,second
234,2022-03-16,second
138,2022-03-16,lead
210,2022-03-16,skip
352,2022-03-16,lead
24,2022-03-16,skip
197,2022-03-16,vice
176,2022-03-16,vice
392,2022-03-16,second
433,2022-03-17,lead
478,2022-03-17,vice
495,2022-03-17,vice
317,2022-03-17,vice
482,2022-03-17,skip
409,2022-03-17,vice
48,2022-03-17,lead
428,2022-03-17,second
395,2022-03-17,lead
42,2022-03-17,second
156,2022-03-17,second
198,2022-03-17,skip
220,2022-03-17,skip
157,2022-03-17,second
440,2022-03-17,skip
245,2022-03-17,lead
226,2022-03-18,second
247,2022-03-18,skip
318,2022-03-18,vice
201,2022-03-18,lead
221,2022-03-21,lead
426,2022-03-21,lead
358,2022-03-21,second
387,2022-03-21,second
190,2022-03-21,skip
164,2022-03-21,vice
308,2022-03-21,lead
149,2022-03-21,vice
46,2022-03-21,skip
323,2022-03-21,skip
273,2022-03-21,second
61,2022-03-21,vice
230,2022-03-23,lead
317,2022-03-23,lead
190,2022-03-23,skip
428,2022-03-23,vice
349,2022-03-23,second
91,2022-03-23,second
433,2022-03-23,skip
322,2022-03-23,vice
308,2022-03-24,skip
487,2022-03-24,skip
372,2022-03-24,skip
414,2022-03-24,second
136,2022-03-24,vice
114,2022-03-24,lead
68,2022-03-24,lead
358,2022-03-24,second
470,2022-03-24,second
331,2022-03-24,vice
259,2022-03-24,lead
319,2022-03-24,lead
20,2022-03-24,vice
72,2022-03-24,second
398,2022-03-24,skip
200,2022-03-24,vice
296,2022-03-25,second
56,2022-03-25,vice
78,2022-03-25,vice
155,2022-03-25,second
384,2022-03-25,second
380,2022-03-25,lead
73,2022-03-25,lead
483,2022-03-25,skip
69,2022-03-25,skip
142,2022-03-25,skip
267,2022-03-25,lead
371,2022-03-25,vice
335,2022-03-26,lead
95,2022-03-26,lead
137,2022-03-26,second
174,2022-03-26,vice
443,2022-03-26,vice
392,2022-03-26,second
123,2022-03-26,skip
117,2022-03-26,vice
419,2022-03-26,skip
46,2022-03-26,lead
221,2022-03-26,vice
183,2022-03-26,lead
115,2022-03-26,vice
27,2022-03-26,skip
36,2022-03-26,skip
387,2022-03-26,second
326,2022-03-26,lead
38,2022-03-26,second
352,2022-03-26,vice
301,2022-03-26,lead
63,2022-03-26,second
451,2022-03-26,skip
18,2022-03-26,second
24,2022-03-26,skip
210,2022-03-27,vice
120,2022-03-27,skip
173,2022-03-27,second
205,2022-03-27,lead
370,2022-03-27,lead
188,2022-03-27,vice
197,2022-03-27,second
138,2022-03-27,skip
247,2022-03-28,vice
493,2022-03-28,vice
220,2022-03-28,lead
399,2022-03-28,vice
395,2022-03-28,vice
409,2022-03-28,second
367,2022-03-28,lead
6,2022-03-28,second
42,2022-03-28,skip
252,2022-03-28,skip
249,2022-03-28,second
313,2022-03-28,skip
104,2022-03-28,skip
484,2022-03-28,lead
318,2022-03-28,second
312,2022-03-28,lead
233,2022-03-29,skip
500,2022-03-29,second
260,2022-03-29,vice
280,2022-03-29,lead
380,2022-03-30,skip
308,2022-03-30,lead
319,2022-03-30,vice
78,2022-03-30,vice
46,2022-03-30,lead
387,2022-03-30,skip
69,2022-03-30,lead
323,2022-03-30,skip
296,2022-03-30,second
221,2022-03-30,second
61,2022-03-30,second
164,2022-03-30,vice
7,2022-03-31,vice
492,2022-03-31,vice
491,2022-03-31,second
489,2022-03-31,second
29,2022-03-31,skip
278,2022-03-31,lead
427,2022-03-31,lead
310,2022-03-31,skip
207,2022-04-01,vice
287,2022-04-01,lead
211,2022-04-01,vice
451,2022-04-01,skip
131,2022-04-01,lead
45,2022-04-01,vice
286,2022-04-01,second
222,2022-04-01,skip
11,2022-04-01,lead
312,2022-04-01,second
89,2022-04-01,skip
44,2022-04-01,second
409,2022-04-02,vice
42,2022-04-02,second
352,2022-04-02,second
176,2022-04-02,skip
365,2022-04-02,vice
220,2022-04-02,skip
395,2022-04-02,lead
95,2022-04-02,lead
312,2022-04-03,vice
157,2022-04-03,second
277,2022-04-03,vice
48,2022-04-03,lead
156,2022-04-03,second
454,2022-04-03,vice
313,2022-04-03,second
478,2022-04-03,skip
222,2022-04-03,skip
440,2022-04-03,lead
60,2022-04-03,skip
249,2022-04-03,lead
66,2022-04-04,second
138,2022-04-04,second
467,2022-04-04,skip
197,2022-04-04,skip
479,2022-04-04,skip
499,2022-04-04,lead
386,2022-04-04,lead
336,2022-04-04,vice
41,2022-04-04,second
145,2022-04-04,lead
234,2022-04-04,vice
141,2022-04-04,vice
247,2022-04-05,skip
226,2022-04-05,second
484,2022-04-05,vice
502,2022-04-05,lead
267,2022-04-06,vice
387,2022-04-06,skip
371,2022-04-06,skip
310,2022-04-06,skip
489,2022-04-06,second
325,2022-04-06,lead
7,2022-04-06,lead
487,2022-04-06,second
254,2022-04-06,skip
36,2022-04-06,vice
278,2022-04-06,vice
437,2022-04-06,lead
142,2022-04-06,second
221,2022-04-06,second
136,2022-04-06,vice
46,2022-04-06,lead
254,2022-04-07,second
215,2022-04-07,vice
121,2022-04-07,second
241,2022-04-07,lead
487,2022-04-07,lead
147,2022-04-07,skip
136,2022-04-07,skip
414,2022-04-07,vice
144,2022-04-09,skip
265,2022-04-09,second
127,2022-04-09,second
164,2022-04-09,second
46,2022-04-09,vice
485,2022-04-09,vice
400,2022-04-09,lead
36,2022-04-09,lead
353,2022-04-09,vice
439,2022-04-09,lead
221,2022-04-09,skip
486,2022-04-09,skip
28,2022-04-10,lead
367,2022-04-10,lead
399,2022-04-10,vice
498,2022-04-10,second
6,2022-04-10,second
348,2022-04-10,skip
499,2022-04-10,vice
252,2022-04-10,skip
21,2022-04-11,vice
222,2022-04-11,second
493,2022-04-11,vice
200,2022-04-11,second
308,2022-04-11,skip
207,2022-04-11,lead
358,2022-04-11,lead
313,2022-04-11,skip
63,2022-04-12,lead
418,2022-04-12,second
93,2022-04-12,second
210,2022-04-12,lead
460,2022-04-12,vice
145,2022-04-12,second
474,2022-04-12,lead
205,2022-04-12,vice
55,2022-04-12,vice
117,2022-04-12,second
39,2022-04-12,skip
33,2022-04-12,vice
197,2022-04-12,skip
376,2022-04-12,skip
183,2022-04-12,skip
456,2022-04-12,lead
380,2022-04-13,skip
177,2022-04-13,second
101,2022-04-13,vice
296,2022-04-13,vice
69,2022-04-13,lead
321,2022-04-13,skip
447,2022-04-13,lead
78,2022-04-13,second
454,2022-04-14,vice
477,2022-04-14,second
91,2022-04-14,vice
50,2022-04-14,second
428,2022-04-14,skip
48,2022-04-14,skip
317,2022-04-14,lead
156,2022-04-14,lead
480,2022-04-15,vice
338,2022-04-15,lead
388,2022-04-15,skip
39,2022-04-15,vice
473,2022-04-15,second
93,2022-04-15,skip
127,2022-04-15,second
151,2022-04-15,lead
400,2022-04-15,skip
144,2022-04-15,vice
460,2022-04-15,second
456,2022-04-15,lead
48,2022-04-16,skip
487,2022-04-16,vice
178,2022-04-16,vice
173,2022-04-16,skip
370,2022-04-16,second
335,2022-04-16,skip
437,2022-04-16,lead
60,2022-04-16,vice
188,2022-04-16,lead
414,2022-04-16,second
114,2022-04-16,skip
198,2022-04-16,second
211,2022-04-16,vice
415,2022-04-16,lead
304,2022-04-16,vice
454,2022-04-16,lead
451,2022-04-16,second
194,2022-04-16,second
152,2022-04-16,skip
286,2022-04-16,lead
459,2022-04-18,skip
256,2022-04-18,vice
26,2022-04-18,second
224,2022-04-18,lead
294,2022-04-19,second
200,2022-04-19,skip
399,2022-04-19,second
6,2022-04-19,lead
72,2022-04-19,skip
367,2022-04-19,vice
358,2022-04-19,second
244,2022-04-19,skip
363,2022-04-19,lead
398,2022-04-19,vice
21,2022-04-19,vice
323,2022-04-19,lead
459,2022-04-20,lead
256,2022-04-20,second
224,2022-04-20,skip
26,2022-04-20,vice
78,2022-04-21,skip
318,2022-04-21,second
69,2022-04-21,vice
296,2022-04-21,second
201,2022-04-21,lead
380,2022-04-21,lead
502,2022-04-21,vice
104,2022-04-21,skip
68,2022-04-22,second
147,2022-04-22,skip
20,2022-04-22,vice
379,2022-04-22,second
372,2022-04-22,skip
241,2022-04-22,vice
215,2022-04-22,lead
505,2022-04-22,lead
61,2022-04-23,second
200,2022-04-23,lead
221,2022-04-23,lead
244,2022-04-23,skip
367,2022-04-23,lead
319,2022-04-23,vice
36,2022-04-23,skip
92,2022-04-23,vice
323,2022-04-23,skip
387,2022-04-23,second
6,2022-04-23,second
304,2022-04-23,skip
194,2022-04-23,lead
415,2022-04-23,second
164,2022-04-23,vice
399,2022-04-23,vice
499,2022-04-24,second
348,2022-04-24,skip
479,2022-04-24,vice
28,2022-04-24,lead
215,2022-04-25,lead
291,2022-04-25,vice
379,2022-04-25,skip
147,2022-04-25,second
483,2022-04-27,second
56,2022-04-27,lead
73,2022-04-27,skip
219,2022-04-27,vice
192,2022-04-30,skip
514,2022-04-30,lead
231,2022-04-30,vice
285,2022-04-30,second
78,2022-05-01,second
69,2022-05-01,skip
380,2022-05-01,lead
296,2022-05-01,vice
337,2022-05-02,vice
443,2022-05-02,lead
169,2022-05-02,second
18,2022-05-02,skip
510,2022-05-03,second
26,2022-05-03,second
256,2022-05-03,vice
459,2022-05-03,lead
11,2022-05-03,lead
224,2022-05-03,skip
45,2022-05-03,skip
235,2022-05-03,vice
227,2022-05-04,vice
39,2022-05-04,vice
379,2022-05-04,vice
121,2022-05-04,lead
93,2022-05-04,lead
291,2022-05-04,second
215,2022-05-04,skip
202,2022-05-04,second
418,2022-05-04,skip
344,2022-05-04,vice
380,2022-05-04,skip
474,2022-05-04,lead
347,2022-05-04,skip
69,2022-05-04,lead
460,2022-05-04,skip
78,2022-05-04,vice
430,2022-05-04,lead
456,2022-05-04,second
296,2022-05-04,second
55,2022-05-04,second
381,2022-05-05,lead
245,2022-05-05,skip
388,2022-05-05,skip
514,2022-05-05,skip
491,2022-05-05,lead
214,2022-05-05,second
277,2022-05-05,vice
5,2022-05-05,skip
157,2022-05-05,lead
285,2022-05-05,lead
492,2022-05-05,second
88,2022-05-05,vice
192,2022-05-05,vice
473,2022-05-05,vice
231,2022-05-05,second
519,2022-05-05,second
440,2022-05-05,second
452,2022-05-05,vice
263,2022-05-05,skip
338,2022-05-05,lead
363,2022-05-08,second
185,2022-05-08,vice
259,2022-05-08,lead
159,2022-05-08,skip
294,2022-05-09,skip
45,2022-05-09,skip
11,2022-05-09,second
72,2022-05-09,vice
510,2022-05-09,vice
259,2022-05-09,lead
398,2022-05-09,second
503,2022-05-09,lead
381,2022-05-10,second
473,2022-05-10,skip
402,2022-05-10,skip
214,2022-05-10,lead
88,2022-05-10,vice
480,2022-05-10,vice
388,2022-05-10,lead
211,2022-05-10,skip
131,2022-05-10,vice
137,2022-05-10,second
35,2022-05-10,second
335,2022-05-10,lead
14,2022-05-12,skip
332,2022-05-12,second
437,2022-05-12,vice
510,2022-05-12,lead
72,2022-05-12,lead
254,2022-05-12,lead
44,2022-05-12,skip
159,2022-05-12,vice
503,2022-05-12,vice
331,2022-05-12,skip
259,2022-05-12,second
235,2022-05-12,second
55,2022-05-13,skip
395,2022-05-13,vice
61,2022-05-13,second
358,2022-05-13,vice
530,2022-05-13,vice
220,2022-05-13,skip
42,2022-05-13,second
190,2022-05-13,skip
418,2022-05-13,lead
426,2022-05-13,second
511,2022-05-13,lead
85,2022-05-13,second
321,2022-05-13,second
273,2022-05-13,lead
177,2022-05-13,skip
447,2022-05-13,lead
319,2022-05-13,skip
101,2022-05-13,vice
376,2022-05-13,vice
200,2022-05-13,lead
304,2022-05-14,skip
7,2022-05-14,skip
198,2022-05-14,second
48,2022-05-14,vice
495,2022-05-14,lead
489,2022-05-14,vice
525,2022-05-14,second
445,2022-05-14,lead
310,2022-05-14,lead
50,2022-05-14,skip
520,2022-05-14,vice
194,2022-05-14,second
409,2022-05-15,skip
159,2022-05-15,skip
511,2022-05-15,vice
72,2022-05-15,vice
220,2022-05-15,second
395,2022-05-15,lead
398,2022-05-15,second
331,2022-05-15,lead
197,2022-05-17,lead
376,2022-05-17,vice
474,2022-05-17,second
62,2022-05-17,skip
234,2022-05-17,second
344,2022-05-17,skip
85,2022-05-17,lead
145,2022-05-17,vice
512,2022-05-18,second
244,2022-05-18,lead
503,2022-05-18,second
26,2022-05-18,skip
44,2022-05-18,skip
510,2022-05-18,vice
256,2022-05-18,second
459,2022-05-18,vice
89,2022-05-18,lead
400,2022-05-18,skip
127,2022-05-18,lead
536,2022-05-18,vice
367,2022-05-18,skip
111,2022-05-18,vice
399,2022-05-18,second
224,2022-05-18,lead
78,2022-05-19,skip
436,2022-05-19,second
311,2022-05-19,vice
65,2022-05-19,skip
380,2022-05-19,second
524,2022-05-19,lead
296,2022-05-19,lead
69,2022-05-19,vice
277,2022-05-23,vice
245,2022-05-23,second
386,2022-05-23,skip
440,2022-05-23,skip
199,2022-05-23,vice
50,2022-05-23,second
48,2022-05-23,lead
156,2022-05-23,vice
41,2022-05-23,second
467,2022-05-23,lead
157,2022-05-23,lead
60,2022-05-23,skip
415,2022-05-24,skip
256,2022-05-24,second
152,2022-05-24,second
194,2022-05-24,vice
222,2022-05-24,second
304,2022-05-24,lead
287,2022-05-24,lead
493,2022-05-24,skip
26,2022-05-24,vice
224,2022-05-24,skip
459,2022-05-24,lead
312,2022-05-24,vice
145,2022-05-25,vice
205,2022-05-25,lead
197,2022-05-25,skip
138,2022-05-25,second
88,2022-05-27,vice
520,2022-05-27,second
152,2022-05-27,lead
214,2022-05-27,lead
304,2022-05-27,vice
381,2022-05-27,second
402,2022-05-27,skip
194,2022-05-27,skip
201,2022-05-28,skip
459,2022-05-28,lead
104,2022-05-28,second
224,2022-05-28,skip
26,2022-05-28,second
256,2022-05-28,vice
318,2022-05-28,vice
247,2022-05-28,lead
286,2022-05-30,vice
174,2022-05-30,skip
395,2022-05-30,vice
409,2022-05-30,second
486,2022-05-30,lead
42,2022-05-30,lead
131,2022-05-30,lead
421,2022-05-30,skip
335,2022-05-30,second
485,2022-05-30,second
393,2022-05-30,vice
220,2022-05-30,skip
